Record_ID,Location_ID,State_Code,State,District,Taluk,Agro_Climatic_Zone,Year,Month_No,Month,Season,Crop,Crop_Category,Pest,Crop_Stage,Temperature_C,Humidity_Pct,Rainfall_7d_mm,Rainfall_30d_mm,Wind_kmh,Soil_Moisture_Pct,Days_Since_Rain,NDVI,Previous_Pest_Incidence_Pct,Nearby_Outbreak_Flag,Recent_Pesticide_Flag,Irrigation_Type,Risk_Score,Risk_Level,Confidence_Pct,Recommended_Action,Dataset_Split,Synthetic_Record,Source_Basis
AGR-008113,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2025,6,Jun,Kharif/Monsoon,Brinjal,Vegetable,Aphid,Fruiting/Grain Filling,28.3,62.8,40.6,113.3,7.4,46.0,0,0.529,62.7,0,1,Borewell,63.3,Medium,75.7,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008114,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2023,9,Sep,Kharif/Monsoon,Brinjal,Vegetable,Aphid,Maturity,28.3,63.7,12.3,58.1,6.9,37.0,3,0.581,68.9,1,0,Sprinkler,85.9,High,77.0,Immediate field scouting; deploy IPM controls; notify local extension support,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008115,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2024,12,Dec,Rabi/Winter,Brinjal,Vegetable,Aphid,Seedling,27.3,51.7,4.8,13.5,5.6,27.3,6,0.496,68.0,1,1,Drip,64.7,Medium,78.3,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008116,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2025,4,Apr,Summer/Zaid,Brinjal,Vegetable,Aphid,Vegetative,31.0,53.1,5.9,27.0,6.0,21.5,8,0.572,64.5,1,0,Drip,85.7,High,75.8,Immediate field scouting; deploy IPM controls; notify local extension support,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008117,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2023,5,May,Pre-Monsoon,Brinjal,Vegetable,Aphid,Flowering,29.7,60.6,9.6,37.6,5.8,32.6,12,0.49,71.5,0,1,Canal,70.2,Medium,79.9,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008118,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2024,8,Aug,Kharif/Monsoon,Brinjal,Vegetable,Aphid,Fruiting/Grain Filling,25.9,54.5,9.8,45.4,9.7,29.6,11,0.482,54.2,0,0,Drip,66.4,Medium,81.5,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008119,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2023,7,Jul,Kharif/Monsoon,Maize,Cereal,Fall Armyworm,Maturity,25.0,67.4,48.7,128.8,10.2,40.5,0,0.583,57.5,0,1,Drip,54.3,Medium,73.9,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008120,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2024,10,Oct,Post-Monsoon,Maize,Cereal,Fall Armyworm,Seedling,27.0,60.9,11.7,33.8,3.3,26.8,2,0.478,53.2,1,0,Borewell,73.8,Medium,84.7,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008121,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2025,3,Mar,Summer/Zaid,Maize,Cereal,Fall Armyworm,Vegetative,29.0,59.2,1.6,9.6,9.6,34.7,5,0.578,48.0,0,1,Rainfed,56.0,Medium,76.6,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008122,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2023,4,Apr,Summer/Zaid,Maize,Cereal,Fall Armyworm,Flowering,32.8,57.3,3.7,26.9,9.0,36.3,11,0.577,57.0,0,1,Borewell,37.9,Low,81.4,Routine scouting; maintain field sanitation and preventive IPM,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008123,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2024,8,Aug,Kharif/Monsoon,Maize,Cereal,Fall Armyworm,Fruiting/Grain Filling,28.9,62.3,36.8,99.9,14.1,38.0,0,0.544,67.7,1,1,Mixed,74.6,Medium,77.5,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008124,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2025,12,Dec,Rabi/Winter,Maize,Cereal,Fall Armyworm,Maturity,25.4,61.2,6.0,17.4,9.6,38.4,4,0.539,70.8,1,1,Drip,71.1,Medium,77.1,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008125,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2024,10,Oct,Post-Monsoon,Chilli,Spice/Vegetable,Mite,Seedling,26.6,53.5,7.6,37.0,5.3,26.1,14,0.514,62.2,1,1,Mixed,68.7,Medium,74.1,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008126,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2025,12,Dec,Rabi/Winter,Chilli,Spice/Vegetable,Mite,Vegetative,28.0,50.3,3.2,17.5,5.9,28.9,5,0.587,60.1,0,1,Drip,51.8,Medium,70.9,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008127,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2023,5,May,Pre-Monsoon,Chilli,Spice/Vegetable,Mite,Flowering,30.0,67.0,23.0,74.9,8.6,47.6,2,0.582,57.0,0,0,Mixed,79.8,High,80.9,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008128,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2024,6,Jun,Kharif/Monsoon,Chilli,Spice/Vegetable,Mite,Fruiting/Grain Filling,27.2,68.0,26.3,74.9,10.6,36.0,1,0.509,51.4,1,0,Rainfed,79.9,High,81.1,Immediate field scouting; deploy IPM controls; notify local extension support,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008129,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2025,9,Sep,Kharif/Monsoon,Chilli,Spice/Vegetable,Mite,Maturity,26.6,58.1,9.5,33.1,1.7,30.2,6,0.551,73.1,0,1,Drip,54.6,Medium,74.4,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008130,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2023,1,Jan,Rabi/Winter,Chilli,Spice/Vegetable,Mite,Seedling,28.0,60.7,0.9,4.8,12.9,23.0,10,0.423,55.3,0,0,Drip,68.2,Medium,75.0,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008131,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2025,11,Nov,Rabi/Winter,Rice,Cereal,Leaf Folder,Vegetative,26.0,58.8,7.3,25.5,5.7,36.9,12,0.607,66.0,0,0,Drip,47.1,Medium,74.5,Routine scouting; maintain field sanitation and preventive IPM,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008132,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2023,2,Feb,Rabi/Winter,Rice,Cereal,Leaf Folder,Flowering,28.3,54.0,0.6,5.0,4.4,26.7,9,0.443,52.0,1,0,Canal,52.8,Medium,72.8,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008133,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2024,5,May,Pre-Monsoon,Rice,Cereal,Leaf Folder,Fruiting/Grain Filling,31.8,51.6,5.0,31.8,5.5,30.5,8,0.589,46.9,1,0,Rainfed,49.9,Medium,75.7,Routine scouting; maintain field sanitation and preventive IPM,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008134,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2025,10,Oct,Post-Monsoon,Rice,Cereal,Leaf Folder,Maturity,26.3,59.6,12.0,51.5,3.2,34.9,3,0.636,59.4,0,0,Borewell,45.8,Medium,80.3,Routine scouting; maintain field sanitation and preventive IPM,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008135,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2023,1,Jan,Rabi/Winter,Rice,Cereal,Leaf Folder,Seedling,27.7,59.6,1.8,8.8,5.4,27.6,13,0.453,60.0,1,1,Mixed,47.2,Medium,74.9,Routine scouting; maintain field sanitation and preventive IPM,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008136,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2024,2,Feb,Rabi/Winter,Rice,Cereal,Leaf Folder,Vegetative,27.2,51.2,1.6,6.0,5.6,28.7,13,0.523,55.6,0,1,Borewell,40.7,Low,73.2,Routine scouting; maintain field sanitation and preventive IPM,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008137,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2023,3,Mar,Summer/Zaid,Tomato,Vegetable,Serpentine Leaf Miner,Flowering,29.5,56.4,2.1,13.4,14.3,26.4,11,0.445,60.6,0,0,Sprinkler,58.5,Medium,81.2,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008138,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2024,5,May,Pre-Monsoon,Tomato,Vegetable,Serpentine Leaf Miner,Fruiting/Grain Filling,28.1,59.8,9.3,39.9,12.0,34.3,11,0.491,66.6,0,1,Drip,64.0,Medium,82.5,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008139,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2025,9,Sep,Kharif/Monsoon,Tomato,Vegetable,Serpentine Leaf Miner,Maturity,28.1,51.5,8.1,34.7,11.4,21.7,12,0.533,55.3,1,1,Rainfed,60.6,Medium,76.5,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008140,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2023,12,Dec,Rabi/Winter,Tomato,Vegetable,Serpentine Leaf Miner,Seedling,25.8,53.9,6.8,24.7,7.0,25.6,13,0.514,65.0,0,0,Rainfed,57.5,Medium,71.0,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008141,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2024,1,Jan,Rabi/Winter,Tomato,Vegetable,Serpentine Leaf Miner,Vegetative,26.3,54.4,1.5,6.2,8.4,31.3,13,0.48,59.4,0,0,Rainfed,62.2,Medium,78.2,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008142,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2025,5,May,Pre-Monsoon,Tomato,Vegetable,Serpentine Leaf Miner,Flowering,30.7,61.9,5.4,41.9,6.8,33.3,7,0.51,63.4,1,0,Rainfed,72.3,Medium,79.5,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008143,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2024,4,Apr,Summer/Zaid,Sorghum,Cereal,Shoot Fly,Fruiting/Grain Filling,29.3,63.7,10.2,37.2,7.5,35.4,1,0.478,59.5,0,0,Drip,67.4,Medium,82.9,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008144,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2025,7,Jul,Kharif/Monsoon,Sorghum,Cereal,Shoot Fly,Maturity,28.7,59.1,20.2,100.9,10.3,42.8,2,0.527,55.6,0,1,Canal,52.1,Medium,78.9,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008145,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2023,10,Oct,Post-Monsoon,Sorghum,Cereal,Shoot Fly,Seedling,28.6,58.3,21.0,63.3,4.2,27.8,2,0.481,46.6,0,0,Drip,52.3,Medium,77.5,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008146,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2024,12,Dec,Rabi/Winter,Sorghum,Cereal,Shoot Fly,Vegetative,26.0,58.8,2.1,13.3,4.3,31.2,5,0.512,59.0,0,0,Rainfed,58.1,Medium,75.8,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008147,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2025,3,Mar,Summer/Zaid,Sorghum,Cereal,Shoot Fly,Flowering,29.7,58.6,7.5,24.9,8.2,31.9,6,0.507,63.3,0,1,Rainfed,46.7,Medium,75.8,Routine scouting; maintain field sanitation and preventive IPM,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008148,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2023,8,Aug,Kharif/Monsoon,Sorghum,Cereal,Shoot Fly,Fruiting/Grain Filling,25.1,61.6,10.2,40.6,7.1,40.2,1,0.534,64.8,1,0,Mixed,74.6,Medium,80.4,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008149,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2025,6,Jun,Kharif/Monsoon,Okra,Vegetable,Whitefly,Maturity,27.3,69.2,19.0,91.4,11.8,50.8,1,0.635,68.5,0,1,Drip,69.7,Medium,81.6,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008150,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2023,10,Oct,Post-Monsoon,Okra,Vegetable,Whitefly,Seedling,29.4,59.4,18.1,50.1,3.8,29.7,3,0.45,78.8,1,1,Drip,79.3,High,74.0,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008151,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2024,12,Dec,Rabi/Winter,Okra,Vegetable,Whitefly,Vegetative,26.5,56.4,3.6,19.3,8.2,36.9,4,0.481,55.3,1,1,Drip,61.7,Medium,77.4,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008152,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2025,2,Feb,Rabi/Winter,Okra,Vegetable,Whitefly,Flowering,29.5,59.0,1.7,9.4,8.9,21.6,8,0.539,69.6,0,0,Rainfed,81.0,High,79.4,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008153,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2023,6,Jun,Kharif/Monsoon,Okra,Vegetable,Whitefly,Fruiting/Grain Filling,26.2,69.7,23.3,113.2,7.7,47.5,3,0.656,70.4,0,1,Mixed,57.8,Medium,75.9,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008154,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2024,8,Aug,Kharif/Monsoon,Okra,Vegetable,Whitefly,Maturity,28.2,67.7,17.9,70.9,10.8,45.2,1,0.656,56.0,0,0,Rainfed,67.1,Medium,76.5,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008155,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2023,8,Aug,Kharif/Monsoon,Sorghum,Cereal,Earhead Bug,Seedling,29.0,53.9,13.4,59.0,8.3,26.8,1,0.581,42.1,0,1,Drip,46.4,Medium,75.8,Routine scouting; maintain field sanitation and preventive IPM,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008156,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2024,11,Nov,Rabi/Winter,Sorghum,Cereal,Earhead Bug,Vegetative,29.3,57.2,3.0,19.6,10.3,32.2,5,0.59,59.0,0,1,Rainfed,51.3,Medium,80.8,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008157,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2025,3,Mar,Summer/Zaid,Sorghum,Cereal,Earhead Bug,Flowering,32.0,51.2,5.1,14.6,7.0,31.5,8,0.567,50.3,0,1,Drip,36.6,Low,77.5,Routine scouting; maintain field sanitation and preventive IPM,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008158,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2023,4,Apr,Summer/Zaid,Sorghum,Cereal,Earhead Bug,Fruiting/Grain Filling,32.5,62.9,2.9,19.8,6.6,30.6,7,0.454,46.1,0,1,Mixed,38.8,Low,73.7,Routine scouting; maintain field sanitation and preventive IPM,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008159,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2024,7,Jul,Kharif/Monsoon,Sorghum,Cereal,Earhead Bug,Maturity,26.7,57.7,21.7,86.9,12.4,44.1,3,0.52,51.7,0,0,Sprinkler,66.2,Medium,77.1,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008160,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2025,10,Oct,Post-Monsoon,Sorghum,Cereal,Earhead Bug,Seedling,27.1,63.7,6.8,54.8,5.0,44.4,12,0.67,63.8,0,1,Borewell,51.1,Medium,77.4,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008161,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2024,11,Nov,Rabi/Winter,Pigeonpea,Pulse,Plume Moth,Vegetative,28.6,54.4,3.8,15.6,6.4,26.3,10,0.538,56.9,0,1,Drip,44.3,Low,81.7,Routine scouting; maintain field sanitation and preventive IPM,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008162,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2025,1,Jan,Rabi/Winter,Pigeonpea,Pulse,Plume Moth,Flowering,28.3,55.6,3.8,10.1,5.2,29.3,13,0.465,65.8,0,0,Rainfed,66.5,Medium,82.1,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008163,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2023,3,Mar,Summer/Zaid,Pigeonpea,Pulse,Plume Moth,Fruiting/Grain Filling,31.6,50.7,7.6,23.9,5.5,26.2,11,0.518,45.4,1,1,Drip,54.6,Medium,80.3,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008164,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2024,7,Jul,Kharif/Monsoon,Pigeonpea,Pulse,Plume Moth,Maturity,26.2,67.7,37.6,130.8,13.8,49.7,0,0.563,72.1,1,0,Sprinkler,77.2,High,81.9,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008165,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2025,9,Sep,Kharif/Monsoon,Pigeonpea,Pulse,Plume Moth,Seedling,28.2,64.1,17.0,46.4,8.2,41.7,3,0.576,61.0,1,0,Borewell,72.2,Medium,82.9,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-008166,KA_D08_T06,KA,Karnataka,Chikkaballapur,Sidlaghatta,Dry Interior,2023,12,Dec,Rabi/Winter,Pigeonpea,Pulse,Plume Moth,Vegetative,27.0,61.6,5.4,14.9,5.8,30.7,8,0.561,63.1,0,1,Canal,55.9,Medium,79.7,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
